Hugo_Symbol,3'Flank,3'UTR,5'Flank,5'UTR,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,Silent,Splice_Site,Translation_Start_Site,DEL,INS,ONP,SNP,TNP,pnum,exp_mean,exp_var,exp_ccle,rep_time,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,chr,start,end,expression_CCLE,replication_time,noncoding_mutation_rate,local_GC_content,HiC_compartment,local_gene_density,wgs_mean_depth,wgs_percent_20x,capture_on_target_rate,capture_mean_depth,capture_pct200,capture_mean_percentGC,gene_betweeness,gene_degree,nonsilent_to_silent,label,class
MIR1263,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
RAD21L1,0,0,0,0,0,1,0,0,0,65,7,0,0,13,2,0,0,1,0,87,0,53,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,5.357142857,0,0
E4F1,0,2,0,1,4,1,1,0,0,97,4,0,0,67,4,0,5,1,0,175,0,153,6.681498285,2.688949838,21.05550289,7.813781191,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.030327663,0.001295338,16,2273567,2285742,2179404,224,2.00E-06,0.62375,0.03908355,50,37.75676,68.81081,0.9188284,66.10492,5.291803,63.61226,2.49E-05,16,1.558823529,0,0
BRINP1,0,40,0,11,7,1,0,0,28,304,29,0,0,179,2,2,10,3,0,590,0,465,6.681498285,2.688949838,11.85198908,9.981567282,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,9,121928908,122131739,3695.615,1010,6.53E-06,0.3994367,-0.02539032,1,50.78378,97.7027,0.8955708,121.7508,15.44262,52.24909,6.84E-06,14,1.866666667,0,0
KRTAP15-1,0,2,0,0,1,0,0,0,0,48,3,0,0,25,0,0,2,0,0,77,0,74,6.681498285,2.688949838,13.87076445,10.01680829,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.607463966,0.064599335,21,31812646,31813097,14979.15,1035,4.72E-06,0.36896,-0.06834511,18,52.18919,99.48649,0.9973753,157.977,21.44918,47.02532,0.000152065,24.91374182,1.961538462,0,0
SRCIN1,0,24,0,1,15,1,0,0,4,146,10,0,0,58,4,0,17,7,0,239,0,219,6.681498285,2.688949838,19.97172877,7.864186145,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,17,36686260,36762183,1028227,232,3.23E-06,0.54393,0.03277899,12,38.89189,75.72973,0.8139604,40.19344,0.4163934,63.04938,7.20E-06,10,2.728813559,0,0
TRBV5-5,0,0,0,0,2,0,0,0,0,41,4,0,0,20,0,0,2,0,0,65,0,59,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,2.142857143,0,0
ARL9,0,1,0,12,0,0,0,0,0,24,4,0,0,6,0,0,0,0,0,47,0,40,2.742265932,2.950992902,19.33810546,9.216745858,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,4,57371375,57390058,662749.1,594,2.77E-06,0.39022,0.0269086,11,53.13514,96.43243,0.8640871,75.98689,3.485246,44.39497,0.000152065,24.91374182,4,0,0
AC104809.2,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,22,0,21,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
ITGAM,0,5,0,2,9,0,3,0,4,225,29,0,0,132,5,0,13,0,0,401,0,327,6.681498285,2.688949838,20.14982153,8.903881846,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,1.353262562,0.056660563,16,31271288,31344211,1163323,478,2.90E-06,0.477055,0.007286075,40,46.62162,93.75676,0.8854635,100.4459,13.88852,52.4811,9.03E-06,9,1.947368421,0,0
RCC2,0,48,0,0,2,0,3,0,1,88,11,1,0,32,1,1,21,4,0,163,0,146,6.681498285,2.688949838,18.60956329,7.721099189,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.085497474,0.000378022,1,17733252,17766220,399977.6,210,2.79E-06,0.50491,0.0283523,11,44.02703,87.86486,0.8605502,93.80328,7.652459,53.5904,1.01E-05,25,3.03030303,0,0
KRTAP20-3,0,7,0,5,0,0,0,0,0,5,0,0,0,2,0,0,2,0,0,17,0,18,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,1.666666667,0,0
ARTN,0,2,0,11,1,0,0,0,11,11,0,0,0,2,0,0,2,1,0,35,0,33,4.74090402,4.39465343,19.7438274,7.74819285,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.563744276,0.054934958,1,44398992,44402911,877978.3,214,1.85E-06,0.47756,0.0354651,23,24.91892,48.02703,0.845383,16.99016,0,66.31152,0,1,3.666666667,0,0
PCDH11Y,0,7,0,11,9,0,0,0,0,175,5,0,0,51,1,0,10,0,0,249,0,191,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.160463933,0.025345522,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,3.480769231,0,0
RP1-170O19.20,0,0,0,11,0,0,0,0,19,0,0,0,0,0,0,0,2,0,0,28,0,27,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
NTNG2,0,0,0,15,4,1,0,0,0,112,5,0,0,69,1,2,4,1,0,204,0,172,6.681498285,2.688949838,18.46341781,8.994353437,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,1.334454508,0.077756172,9,135037334,135118220,361444.3,509,2.61E-06,0.504585,0.03682388,9,40.16216,75.18919,0.8522683,69.85574,3.777049,62.88076,1.46E-06,2,1.7,0,0
RNU6-714P,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
GP1BB,0,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,0,6,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.676876984,0.038788432,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,4.83E-05,17,0,0,0
PHYHD1,0,1,0,2,2,0,0,0,1,39,1,0,0,16,0,0,2,0,0,60,0,50,6.681498285,2.688949838,20.59232837,7.636624621,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,1.554917513,0.058622842,9,131683174,131704320,1580914,198,2.16E-06,0.502035,0.02128483,30,47.43243,95.35135,0.9127856,107.8328,10.72459,57.29984,1.69E-06,2,2.352941176,0,0
ETV6,0,31,0,10,10,4,1,0,0,110,9,0,0,34,3,0,13,4,0,195,0,165,6.681498285,2.688949838,17.83302595,9.299208018,0.028798146,0.03988207,0.08120573,0.035938233,-0.083976805,0.029744018,0.060538275,0.000419158,12,11802788,12048323,233493,629,2.61E-06,0.4284933,0.03109082,18,55.08108,96.02703,0.849552,164.0721,27.9541,49.19241,0.000109579,32,3.6,0,1
MYH8,0,14,0,9,9,5,2,0,17,580,40,0,0,224,20,0,11,5,0,904,0,620,6.681498285,2.688949838,16.29423267,9.515699838,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,17,10293642,10325267,80361.38,731,3.17E-06,0.42296,-0.0486775,11,47.18919,96.08108,0.946173,183.0525,33.83934,44.02001,4.68E-07,4,2.866666667,0,0
GPA33,0,39,0,9,1,1,1,0,0,75,12,0,0,42,4,1,2,1,0,182,0,161,6.681498285,2.688949838,18.13403168,9.257387843,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.771342038,0.041772907,1,167022082,167059868,287664.3,611,4.16E-06,0.40726,-0.000523914,7,51.08108,96.91892,0.8847715,116.2393,11.79016,55.26344,0,1,2.139534884,0,0
BTN2A3P,0,0,0,0,0,0,0,0,6,0,0,0,125,0,3,0,3,5,0,126,0,114,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0,1,3,0,0
CATSPER3,0,1,0,9,8,0,0,0,1,71,5,0,0,33,1,0,8,0,0,121,0,110,3.134330422,1.272190035,19.46793485,7.826548487,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,1.655809693,0.02610083,5,134303596,134347397,725156.5,226,1.71E-06,0.42477,0.0272684,16,46.62162,93.67568,0.8790556,119.6754,11.7541,48.82872,0.000152065,24.91374182,2.264705882,0,0
RPS6KB1,0,61,0,2,6,3,0,0,0,55,5,0,0,23,3,0,16,5,0,137,0,114,6.681498285,2.688949838,19.87231281,7.761551232,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,17,57970443,58027784,959758.1,216,2.34E-06,0.418665,0.02009422,13,53.67568,94.72973,0.8608476,132.1246,17.97705,39.08325,0.000475601,58,2.75,0,0
B3GNT4,0,5,0,3,6,1,1,0,1,68,3,0,0,28,1,0,7,1,0,109,0,103,3.749776461,3.98229648,19.62553905,7.554588852,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.407282842,0.057671924,12,122688228,122692083,808863.8,187,2.38E-06,0.5033872,0.01193485,18,45.54054,87.16216,0.9703223,150.1803,20.09508,58.91342,0,1,2.517241379,0,0
ZNF423,0,34,0,2,9,1,2,0,0,401,10,0,0,202,2,0,12,1,0,650,0,494,6.681498285,2.688949838,16.68588897,9.776433032,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,16,49524522,49860918,105426.3,876,3.42E-06,0.5027275,-0.01643279,3,46.35135,90.62162,0.8490154,108.2098,10.25246,55.60845,0.000219427,14,2.039408867,0,0
TAF1B,0,2,0,1,5,1,0,1,2,68,13,0,0,24,3,0,6,2,0,112,0,102,6.681498285,2.688949838,19.79426037,7.62935662,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.033609529,0.000176096,2,9983571,10074543,909213,197,1.92E-06,0.462415,0.04281247,9,54.59459,96.62162,0.8596471,108.118,9.859016,36.25895,0.000173808,34,3.44,0,0
GPR21,0,0,0,5,3,0,0,0,0,43,8,0,0,19,0,0,3,0,0,75,0,71,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,1.600176485,0.052537337,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0,1,2.55,0,0
IGHV5-51,1,0,0,2,1,0,0,0,0,51,2,0,0,20,0,0,1,0,0,76,0,67,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,2.523809524,0,0
C19orf18,0,8,0,5,1,0,0,0,0,56,4,0,0,12,2,1,2,0,0,87,0,81,2.932116943,2.208064464,20.25624786,9.552669098,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,1.67147597,0.043034596,19,58469807,58485902,1252385,750,3.06E-06,0.4582,-0.0185666,38,56.32432,99.43243,0.8732889,102.9934,6.691803,42.08171,0,1,4.769230769,0,0
OR52B4,0,1,0,0,3,2,0,0,0,102,5,0,0,46,0,1,3,2,0,155,0,133,6.681498285,2.688949838,18.4727071,9.640244936,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,11,4388493,4389616,363779.1,797,4.63E-06,0.39536,-0.007966806,10,59.18919,99.72973,0.9815195,85.2623,2.957377,42.24751,0.000152065,24.91374182,2.319148936,0,0
CCR9,0,37,0,2,0,0,0,0,2,70,2,0,0,34,1,0,0,1,0,147,0,126,1.373598164,2.496984175,17.76590699,9.022367813,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.857623715,0.022006349,3,45928019,45944667,222878.9,519,1.78E-06,0.41927,0.05356044,13,51.94595,96.86486,0.9560219,155.459,21.84918,47.99093,0.000152065,24.91374182,2.085714286,0,0
CYP4F31P,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,15,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
SURF2,0,2,0,0,2,0,0,0,0,30,0,0,0,12,1,0,3,0,0,44,0,44,6.681498285,2.688949838,20.80174467,8.703903573,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.647178964,0.020556195,9,136223421,136228040,1827885,416,2.47E-06,0.51489,0.02751607,23,43.91892,81.08108,0.8831963,62.47869,7.17377,51.56104,0.000102279,54,2.384615385,0,0
IL1RAP,0,7,0,0,7,4,2,0,64,85,9,0,0,27,1,0,11,4,0,191,0,171,6.681498285,2.688949838,17.08801075,8.640244936,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.054452809,0.00705509,3,190231840,190374985,139315.9,398,3.71E-06,0.37793,0.000307732,6,68.78378,99.08108,0.8643321,141.4623,17.82623,41.45577,0.00020896,16,3.535714286,0,0
MIR520C,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,2,0,13,0,11,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
ASCL3,3,1,0,0,2,1,1,0,1,20,4,0,0,14,0,0,3,1,0,43,0,44,0.283024524,0.401016793,19.06495954,7.930737338,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.832503734,0.019220722,11,8959119,8964580,548433.4,243,2.40E-06,0.42855,0.02100185,12,51.02703,97.81081,0.9623749,200.0525,34.77377,48.15195,0.000125665,7,1.666666667,0,0
P2RY10,0,48,0,0,2,1,0,0,0,130,11,2,0,54,1,0,5,1,0,243,0,205,6.681498285,2.688949838,13.79549383,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,1.006434065,0.121429614,23,78200829,78217437,14217.62,443.4357224,5.58E-06,0.37018,0.04992823,7,33.10811,83.51351,0.9787516,131.9377,16.36393,44.83274,0.000152065,24.91374182,2.6,0,0
C2CD4B,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,6,0,6,4.295232559,5.059117698,17.14354564,8.636624621,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,15,62455737,62457482,144783.3,397,2.59E-06,0.41728,0.03117527,4,22.16216,44.05405,0.9653863,5.22623,0,70.66109,0.000152065,24.91374182,1.333333333,0,0
FAM101B,0,23,0,0,0,0,0,0,0,33,1,0,0,14,0,0,0,0,0,71,0,58,6.681498285,2.688949838,17.92507222,9.209453366,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,17,289774,295731,248875.8,591,3.88E-06,0.52788,0.000641361,12,33.08108,68.32432,0.8997636,65.0918,3.357377,63.91538,7.80E-07,3,2.266666667,0,0
MMAB,0,11,0,0,0,0,0,0,0,40,2,0,0,13,4,0,1,0,0,69,0,63,6.681498285,2.688949838,18.73675138,8.744833837,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.082269202,0.000625536,12,109991523,110011358,436840.8,428,2.11E-06,0.48653,0.0375605,14,47.81081,89,0.812768,85.96066,8.970492,50.20514,3.60E-06,7,3.285714286,0,0
PRG4,0,14,0,7,10,6,6,0,2,274,16,0,0,108,4,0,18,6,0,423,0,329,6.681498285,2.688949838,18.01904879,8.714245518,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.64343127,0.046013766,1,186265405,186283686,265627.2,419,3.75E-06,0.39215,-0.02361798,3,48.64865,91.81081,0.8300447,173.0295,29.18689,47.81862,0,1,2.752293578,0,0
CRAMP1L,0,14,0,0,3,2,1,0,1,143,7,0,0,68,5,0,5,2,0,237,0,201,6.681498285,2.688949838,20.54952994,8.326429487,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.232192628,0.028307371,16,1664641,1727907,1534704,320,2.35E-06,0.5384,0.03627089,40,43.08108,86.89189,0.8488756,55.36393,4.183607,56.11848,0,1,2.275362319,0,0
RTN4RL2,0,1,0,0,1,3,0,0,0,37,5,0,0,24,0,0,1,3,0,67,0,66,6.681498285,2.688949838,19.81718291,7.62935662,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.102905331,0.00280359,11,57228339,57244383,923774.6,197,3.18E-06,0.4909,0.009365947,21,34.51351,64.08108,0.9230462,106.5344,14.45902,65.09978,3.71E-07,3,1.8,0,0
ZBTB45,0,1,0,0,3,0,0,0,0,85,7,0,0,39,0,0,3,0,0,132,0,117,6.681498285,2.688949838,21.35049843,8.113742166,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,19,59024899,59030921,2673870,276,3.06E-06,0.52806,0.0108664,41,35.45946,64.43243,0.9827751,110.177,13.22295,63.97537,0,1,2.3,0,0
FAM9B,0,2,0,9,0,2,0,0,10,53,7,0,0,15,4,0,0,2,0,100,0,82,6.681498285,2.688949838,15.53079677,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.68384891,0.032114407,23,8993039,9001116,47339.81,443.4357224,2.65E-06,0.38544,-0.0109414,5,34.75676,83.21622,0.8813724,93.72459,10.41967,39.07437,0.000953432,120,4.125,0,0
NIP7,0,11,0,29,0,0,1,0,0,21,2,0,0,7,1,2,3,0,0,71,0,70,6.681498285,2.688949838,20.19790417,6.977279923,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.077357592,0.000637508,16,69373546,69377007,1202748,125,2.00E-06,0.4246,0.01983831,15,48.48649,92.48649,0.9146868,156.2426,21.40984,52.12375,2.34E-05,24,3,0,0
RP11-255P5.2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,12,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,0,0,0
ST18,0,50,0,4,13,3,1,0,0,369,21,0,0,124,14,0,19,4,0,576,0,432,6.681498285,2.688949838,17.24310703,9.632995197,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.725750778,0.053836107,8,53023392,53322439,155127.8,793,4.52E-06,0.3966525,-0.01538895,3,59.24324,98.32432,0.8604587,145.8426,19.69508,44.98453,0.000152065,24.91374182,3.256,0,0
FITM1,0,1,0,0,0,1,0,0,0,36,1,0,0,14,0,0,0,1,0,52,0,48,6.681498285,2.688949838,19.89439119,7.787902559,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,14,24600675,24602058,974558.8,220,2.23E-06,0.51206,0.04112072,35,43.24324,77.08108,0.9634545,97.02951,4.508197,60.19493,0,1,2.533333333,0,0
IGHV1-45,0,0,0,0,0,0,0,0,0,57,3,0,0,20,0,1,0,0,0,81,0,73,6.681498285,2.688949838,18.70293689,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,10.31835141,73868703.71,73933525.05,651465.5733,443.4357224,3.07E-06,0.447931196,0.020079966,15.39417944,47.73935778,89.37432302,0.877165431,118.014852,14.70247779,49.34638959,0.000152065,24.91374182,2.857142857,0,0
ZNF44,0,4,3,3,11,1,1,0,0,133,9,0,0,43,1,0,12,1,0,196,0,157,6.681498285,2.688949838,20.49164273,9.392317423,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.04094037,0.00210426,19,12382627,12405714,1474344,671,2.90E-06,0.440785,-0.009802099,32,56.72973,96.08108,0.9322392,144.482,25.0918,39.7814,0,1,3.272727273,0,0
CENPC,0,11,0,5,22,3,0,0,0,130,17,0,0,26,3,0,22,3,0,192,0,162,6.681498285,2.688949838,16.97550095,9.430452552,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,4,68337989,68411256,128864,689,3.89E-06,0.37494,0.007257955,1,45.67568,91.48649,0.9024209,35.11475,0.8557377,34.13759,8.90E-06,15,5.666666667,0,0
TMEM202,0,13,0,0,1,0,0,0,0,71,9,0,0,39,2,1,1,0,0,135,0,115,6.681498285,2.688949838,20.09080506,8.519636253,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.443918654,0.028839998,15,72690668,72700707,1116695,366,2.22E-06,0.438065,0.04064227,10,52.91892,98.67568,0.9097661,120.6066,12.8623,47.71579,0.000152065,24.91374182,2.05,0,0
ITPKA,0,16,0,0,0,2,0,0,0,32,4,0,0,11,0,0,0,2,0,63,0,57,6.681498285,2.688949838,19.64639821,7.894817763,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.058698084,0.001095586,15,41786122,41795745,820643.7,237,1.79E-06,0.46455,0.03725721,24,31.72973,57,0.8136717,31.75738,0.2852459,63.73003,0,1,3.166666667,0,0
SLC5A8,0,15,0,8,2,1,0,0,1,191,19,0,0,75,10,0,3,1,0,318,0,241,6.681498285,2.688949838,17.9979915,9.695228291,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,1.929751899,0.231931166,12,101549995,101604016,261778.3,828,3.84E-06,0.390245,-0.0154898,8,47.43243,93.67568,0.858092,110.5967,13.71803,39.237,0.000152065,24.91374182,2.907894737,0,0
VIPR2,0,0,0,0,2,1,0,0,1,82,7,0,0,44,2,0,2,1,0,136,0,123,6.681498285,2.688949838,17.45194354,8.447083226,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.143767155,0.041293897,7,158820867,158937649,179290,348,9.29E-06,0.497215,-0.02360517,5,47.43243,88.75676,0.7962963,88.70492,9.780328,50.1222,2.46E-06,2,2.044444444,0,0
HIVEP2,0,29,0,17,21,11,2,0,0,403,41,1,0,149,0,0,29,13,0,632,0,435,6.681498285,2.688949838,17.92463566,9.221587121,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.798181825,0.010012666,6,143072605,143266338,248800.5,596,2.27E-06,0.3891867,0.02533946,4,56.72973,98.16216,0.9683522,170.8459,27.48525,46.81593,2.30E-07,7,3.033333333,0,0
ACTL6A,0,10,0,5,4,0,1,0,7,65,8,1,0,20,6,0,6,0,0,121,0,110,10.07145657,0.785513709,18.60940169,8.900866808,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.118947881,0.000788216,3,179280708,179306188,399932.8,477,4.65E-06,0.404525,0.01141892,8,58.62162,92.27027,0.8731236,189.0262,32.2623,38.09256,0.000374839,99,3.761904762,0,0
NFAT5,0,91,0,5,5,4,4,0,9,163,28,0,0,61,8,0,17,7,0,354,0,256,6.681498285,2.688949838,20.31339126,8.594903589,0.001450086,0.029971159,0.057367087,0.01865264,-0.096697304,0.030944089,0.707585196,0.063528425,16,69598997,69738553,1302986,443.4357224,2.60E-06,0.4088367,0.04069235,15,49.83784,94.83784,0.9407064,139.5508,16.14426,41.45015,0,3,3.274193548,0,0
