Hugo_Symbol,3'Flank,3'UTR,5'Flank,5'UTR,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,Silent,Splice_Site,Translation_Start_Site,DEL,INS,ONP,SNP,TNP,pnum,exp_mean,exp_var,exp_ccle,rep_time,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,chr,start,end,expression_CCLE,replication_time,noncoding_mutation_rate,local_GC_content,HiC_compartment,local_gene_density,wgs_mean_depth,wgs_percent_20x,capture_on_target_rate,capture_mean_depth,capture_pct200,capture_mean_percentGC,gene_betweeness,gene_degree,nonsilent_to_silent,class
HMGN4,0.0,27.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,51.0,0.0,45,6.681498285286242,2.68894983812042,18.700564005971977,8.96289600533726,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.083681705,0.000782355,6.0,26538572.0,26547162.0,426019.7,498.0,4.706497e-06,0.44117,0.03405702,50.0,52.97297,98.05405,0.9228006,128.4525,14.43934,47.74488,4.21e-07,4.0,3.4,0
PNPO,0.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,26.0,5.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,49.0,0.0,48,6.681498285286242,2.68894983812042,20.174998806004385,7.672425341971495,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.082511395,0.003254694,17.0,46018889.0,46026673.0,1183803.0,203.0,2.478292e-06,0.5011,0.02139614,17.0,54.27027,95.67568,0.8664988000000001,121.482,15.18689,53.04721,5.31e-05,19.0,2.8181818181818183,0
GEN1,0.0,8.0,0.0,0.0,6.0,1.0,2.0,0.0,3.0,127.0,14.0,0.0,0.0,30.0,3.0,0.0,9.0,2.0,0.0,183.0,0.0,149,6.681498285286242,2.68894983812042,17.0426907152078,10.283088353024002,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,2.0,17935177.0,17966632.0,135007.5,1245.0,2.957182e-06,0.36332,0.01040551,5.0,51.78378,95.7027,0.9264918,109.3213,8.521311,35.4751,0.0,1.0,4.67741935483871,0
RUNX1T1,26.0,29.0,0.0,0.0,5.0,2.0,2.0,0.0,124.0,311.0,24.0,1.0,0.0,95.0,7.0,0.0,14.0,6.0,0.0,606.0,0.0,485,6.681498285286242,2.68894983812042,12.331928817886649,10.071462362556623,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4381031,0.032099719,8.0,92971152.0,93107443.0,5154.615,1075.0,7.881975e-06,0.38327,-0.02981759,3.0,57.37838000000001,98.64865,0.8656990999999999,136.2787,18.95082,46.27604,0.000167177,58.0,3.583333333333333,0
ZNF665,3.0,10.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,214.0,23.0,0.0,0.0,72.0,2.0,0.0,2.0,0.0,0.0,326.0,0.0,245,6.681498285286242,2.68894983812042,18.581563976178582,9.887220615468385,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,19.0,53666552.0,53696619.0,392289.8,946.0,4.930632e-06,0.44858,-0.04879076,22.0,58.86486,99.7027,0.9617889,206.1902,42.78361,40.01625,0.0001520652464862,24.913741820345034,3.2739726027397262,0
NCAPG2,0.0,18.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,146.0,17.0,1.0,0.0,46.0,9.0,1.0,8.0,0.0,0.0,238.0,0.0,194,6.681498285286242,2.68894983812042,18.031861632052266,9.144658242831882,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,7.0,158424003.0,158497520.0,267996.8,565.0,7.406082e-06,0.4569899999999999,-0.03111612,2.0,51.86486,97.97297,0.8826451,146.7311,22.38033,41.45962,3.81e-06,11.0,3.6595744680851054,0
COQ7,0.0,5.0,0.0,8.0,2.0,0.0,0.0,0.0,4.0,30.0,4.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,62.0,0.0,63,6.681498285286242,2.68894983812042,19.715713864988352,7.6438561897747235,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.043615729,0.000368964,16.0,19078927.0,19091350.0,861034.9,199.0,3.130322e-06,0.4651399999999999,0.007597735,7.0,49.72973,95.72973,0.8792363000000001,95.23607,7.554098,49.99748,0.0001520652464862,24.913741820345034,2.6153846153846154,0
MYO18A,0.0,0.0,0.0,1.0,12.0,2.0,0.0,0.0,0.0,281.0,11.0,0.0,0.0,132.0,2.0,0.0,12.0,2.0,0.0,427.0,0.0,330,6.681498285286242,2.68894983812042,20.573167311305944,7.321928094887363,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.159591825,0.00545852,17.0,27400528.0,27507407.0,1560056.0,159.0,2.167737e-06,0.505825,0.03253165,35.0,48.08108,92.86486,0.7434071999999999,72.42623,7.131148,57.994240000000005,0.000131176,29.0,2.225563909774436,0
RIPPLY2,0.0,7.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,30.0,2.0,1.0,0.0,11.0,5.0,0.0,1.0,0.0,0.0,59.0,0.0,51,6.681498285286242,2.68894983812042,16.731085635007968,9.766528908598865,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,6.0,84562985.0,84567232.0,108781.4,870.0,3.943492e-06,0.37789,-0.02227021,9.0,37.08108,71.72973,0.8812984,78.14098,3.626230000000001,42.05386,1.52e-06,3.0,3.083333333333333,0
AK1,0.0,17.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,21.0,1.0,0.0,0.0,13.0,1.0,0.0,1.0,1.0,0.0,59.0,0.0,51,9.570737176950978,1.494878860907198,20.286519408829328,7.658211482751795,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.025349482,0.000968912,9.0,130628761.0,130640022.0,1278941.0,201.0,1.996189e-06,0.5402399999999999,0.05108192,22.0,44.62162,90.81081,0.8563294,59.963930000000005,1.245902,61.07297,1.13e-05,10.0,1.7142857142857142,0
FSIP2,2.0,6.0,0.0,0.0,32.0,19.0,1.0,1.0,0.0,495.0,49.0,0.0,0.0,147.0,4.0,0.0,33.0,20.0,0.0,703.0,0.0,463,6.681498285286242,2.68894983812042,15.45732668720706,9.897845456005513,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,2.0,186603355.0,186698016.0,44989.31,953.0,4.43049e-06,0.34584,0.004091635,2.0,51.27027,97.97297,0.9550038,108.8,8.209836,33.53906,0.0,1.0,3.8378378378378377,0
TM4SF4,0.0,14.0,0.0,9.0,4.0,2.0,0.0,0.0,0.0,39.0,2.0,0.0,0.0,16.0,1.0,1.0,5.0,2.0,0.0,81.0,0.0,81,6.681498285286242,2.68894983812042,19.08994851473761,7.321928094887363,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.466202818,0.054682486,3.0,149192434.0,149221068.0,558015.6,159.0,2.7218810000000003e-06,0.40319,0.005658445,11.0,65.64865,99.18919,0.7568535,111.2787,11.27541,48.92146,0.0,1.0,2.588235294117647,0
LRIT2,0.0,17.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,129.0,10.0,0.0,0.0,56.0,0.0,0.0,4.0,4.0,0.0,209.0,0.0,172,6.681498285286242,2.68894983812042,17.721954947443162,9.749869427396844,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,10.0,85980251.0,85985284.0,216191.2,860.0,3.531868e-06,0.4257899999999999,-0.01668107,5.0,48.16216,95.24324,0.9721448,125.4787,15.09836,52.47404,0.0001520652464862,24.913741820345034,2.456140350877193,0
SART1,0.0,9.0,24.0,6.0,0.0,0.0,0.0,0.0,7.0,80.0,4.0,0.0,0.0,50.0,1.0,0.0,1.0,0.0,0.0,180.0,0.0,151,6.681498285286242,2.68894983812042,21.878060644610898,7.707359132080882,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,1.006570324,0.002463948,11.0,65729160.0,65747606.0,3854361.0,208.0,2.029121e-06,0.53527,0.05743258,50.0,41.62162,79.02703000000001,0.9378752,70.00984,5.262295,60.86881,0.000230195,103.0,1.6666666666666667,0
RPL11,0.0,4.0,0.0,7.0,1.0,3.0,0.0,0.0,1.0,35.0,0.0,1.0,0.0,11.0,3.0,0.0,2.0,3.0,0.0,61.0,0.0,59,6.681498285286242,2.68894983812042,19.873875874702144,7.820178962415187,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.110114773,0.000500379,1.0,24018294.0,24022913.0,960798.5,225.0,1.868087e-06,0.47394,0.0283225,13.0,52.24324,98.02703,0.8858296999999998,126.5344,15.31148,49.02639,0.000217703,170.0,3.4166666666666665,0
LNPEP,0.0,6.0,1.0,8.0,6.0,1.0,0.0,0.0,0.0,139.0,25.0,1.0,0.0,51.0,5.0,0.0,7.0,1.0,0.0,235.0,0.0,192,6.681498285286242,2.68894983812042,18.586559450028275,8.876516946565,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.101029529,0.001210616,5.0,96271346.0,96365115.0,393650.5,469.0,2.306192e-06,0.38606,0.04618888,5.0,45.0,93.18919,0.8967794,122.0525,11.39344,38.74846,6.02e-05,19.0,3.269230769230769,0
RBMS2,0.0,14.0,0.0,9.0,2.0,1.0,2.0,0.0,1.0,61.0,5.0,0.0,0.0,16.0,1.0,0.0,4.0,2.0,0.0,106.0,0.0,93,6.681498285286242,2.68894983812042,21.42104162915569,7.383704292474053,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.0855370519999999,0.002677032,12.0,56915609.0,56989980.0,2807863.0,166.0,2.275903e-06,0.44878,0.05650255,44.0,54.86486,99.51351,0.8371866,137.5213,20.05574,47.22174,9.34e-06,14.0,4.0,0
KIF16B,1.0,39.0,0.0,2.0,15.0,2.0,1.0,0.0,2.0,319.0,40.0,0.0,0.0,90.0,8.0,1.0,18.0,5.0,0.0,497.0,0.0,365,6.681498285286242,2.68894983812042,16.725374246807963,9.76155123244448,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,20.0,16252749.0,16554078.0,108351.6,867.0,3.92648e-06,0.4144325,-0.02595396,2.0,54.51351,97.21622,0.8996207,146.6557,23.99016,43.58273,0.0,1.0,4.054945054945055,0
DNAJB14,0.0,25.0,0.0,5.0,2.0,3.0,0.0,0.0,2.0,37.0,4.0,0.0,0.0,15.0,2.0,0.0,3.0,5.0,0.0,87.0,0.0,85,6.681498285286242,2.68894983812042,17.629760016214153,9.41574176829009,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.0723494029999999,0.0057347,4.0,100820712.0,100867879.0,202807.7,682.0,2.926914e-06,0.36694,0.03616981,15.0,39.05405,87.0,0.8868306,108.5246,10.90492,36.83447,5.019999999999999e-08,5.0,2.875,0
KLRF1,0.0,11.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,52.0,5.0,1.0,0.0,11.0,4.0,0.0,1.0,0.0,0.0,91.0,0.0,79,6.681498285286242,2.68894983812042,17.787998181689108,9.34207466799914,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,12.0,9980077.0,9997601.0,226318.0,648.0,3.683481e-06,0.37272,0.03273376,11.0,53.56757,96.7027,0.8692544,99.76721,5.580328,34.564890000000005,2.28e-06,5.0,5.083333333333333,0
DCP2,3.0,42.0,0.0,13.0,1.0,0.0,2.0,0.0,0.0,64.0,10.0,0.0,0.0,23.0,2.0,0.0,10.0,0.0,0.0,150.0,0.0,127,6.681498285286242,2.68894983812042,18.064412277668023,8.78135971352466,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,5.0,112312433.0,112356666.0,274112.2,439.0,2.338118e-06,0.40912,0.02486893,6.0,47.08108,96.45946,0.8960985999999999,142.118,20.81967,39.44599,0.000233234,55.0,3.1666666666666665,0
GALP,0.0,13.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,35.0,2.0,1.0,0.0,17.0,1.0,0.0,2.0,2.0,0.0,74.0,0.0,67,6.681498285286242,2.68894983812042,18.932654221562704,8.909893083770042,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.621683265,0.025637061,19.0,56687389.0,56697144.0,500375.4,480.0,4.2126e-06,0.5164300000000001,-0.06053266,38.0,51.13514,97.05405,0.8090069000000001,73.39344,2.0295080000000003,53.16557,0.0001520652464862,24.913741820345034,2.1666666666666665,0
RAX,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,1.0,0.0,0.0,23.0,2.0,0.0,0.0,1.0,0.0,72.0,0.0,62,6.681498285286242,2.68894983812042,18.16332290616197,9.103287808412023,-0.048646204,0.03709052,0.039225463,0.008812081,-0.15063746,0.050550707,0.370916461,0.048883133,18.0,56934269.0,56940625.0,293564.5,549.0,3.0347050000000003e-06,0.4394899999999999,0.02035718,9.0,27.72973,54.37838000000001,0.9074618,49.23607,2.04918,64.93091,0.0,1.0,1.75,0
C9orf50,0.0,8.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,41.0,6.0,0.0,0.0,22.0,0.0,0.0,3.0,2.0,0.0,78.0,0.0,75,1.7372883288659506,2.6541207349132794,19.75821003690304,7.686500527183218,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,9.0,132374506.0,132383055.0,886774.9,205.0,2.39652e-06,0.52173,0.03879456,23.0,39.81081,78.02703000000001,0.9203692,74.94098000000001,4.616393,59.68525,0.0,1.0,2.130434782608696,0
PDE4C,0.0,10.0,0.0,14.0,2.0,1.0,0.0,0.0,9.0,128.0,6.0,0.0,0.0,62.0,2.0,0.0,2.0,2.0,0.0,230.0,0.0,190,6.681498285286242,2.68894983812042,20.167966892831387,7.721099188707186,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.982791933,0.092544963,19.0,18318772.0,18359010.0,1178047.0,210.0,2.4556e-06,0.54656,0.04286559,33.0,41.2973,81.54054000000001,0.9032518,90.67541,8.87541,59.01883,0.0,1.0,2.1746031746031744,0
SHISA6,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,4.0,1.0,0.0,26.0,0.0,0.0,2.0,0.0,0.0,82.0,0.0,66,6.681498285286242,2.68894983812042,18.70293689136919,8.594903589110126,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,10.318351414958958,73868703.71494174,73933525.0491361,651465.5732789387,443.4357224118317,3.071750140921875e-06,0.4479311960039042,0.0200799657459558,15.394179438608576,47.73935778170025,89.37432302393663,0.8771654310377418,118.01485201911488,14.702477788808851,49.3463895895758,0.0001520652464862,24.913741820345034,1.7777777777777777,0
PFN3,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22,6.681498285286242,2.68894983812042,19.98630037601062,8.03342300153745,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,5.0,176827108.0,176827637.0,1038665.0,261.0,3.114642e-06,0.53028,0.05944085,24.0,30.32432,55.56757,0.9562317,21.98361,0.0,68.32916,0.0001520652464862,24.913741820345034,2.0,0
TEX13A,0.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,129.0,11.0,1.0,0.0,45.0,0.0,0.0,3.0,0.0,0.0,192.0,0.0,173,6.681498285286242,2.68894983812042,13.252619904060492,8.594903589110126,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,23.0,104463612.0,104465358.0,9758.692,443.4357224118317,4.898038e-06,0.38054,0.001705515,2.0,25.21622,56.94595,0.9747522,74.75081999999999,5.8,54.56912,0.0,1.0,3.0434782608695654,0
ICK,0.0,40.0,0.0,7.0,3.0,1.0,0.0,0.0,0.0,86.0,11.0,0.0,0.0,36.0,1.0,1.0,9.0,4.0,0.0,173.0,0.0,149,6.681498285286242,2.68894983812042,18.82295944640489,8.59618975614441,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.0920037,0.000982731,6.0,52866098.0,52926600.0,463739.9,386.0,2.478471e-06,0.416585,0.02175038,14.0,54.37838000000001,97.40541,0.8924810999999999,131.1836,16.21639,45.08285,0.000142551,30.0,2.675675675675676,0
PRR15L,0.0,5.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,8.0,0.0,2.0,4.0,0.0,0.0,29.0,0.0,29,6.681498285286242,2.68894983812042,20.174998806004385,7.672425341971495,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,17.0,46029335.0,46035110.0,1183803.0,203.0,2.478292e-06,0.5011,0.02139614,17.0,52.54054,99.02703,0.934351,229.5902,50.55738,53.68376,0.0001520652464862,24.913741820345034,1.4444444444444444,0
GPC6,0.0,26.0,0.0,39.0,5.0,1.0,0.0,0.0,1.0,167.0,9.0,0.0,0.0,64.0,4.0,0.0,7.0,2.0,0.0,307.0,0.0,255,6.681498285286242,2.68894983812042,15.368343780831024,10.14974711950468,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.32025244,0.061689919,13.0,93879078.0,95060267.0,42298.23,1135.0,5.336875e-06,0.3704345999999999,-0.02532284,2.0,48.83784,95.18919,0.7189025,120.6984,15.14426,46.96294,3.66e-06,8.0,2.7846153846153845,0
FAM127B,0.0,47.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,0.0,19.0,0.0,0.0,3.0,0.0,0.0,108.0,0.0,97,6.681498285286242,2.68894983812042,18.21724539199889,8.594903589110126,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,23.0,134184967.0,134186221.0,304744.5,443.4357224118317,2.438093e-06,0.4393,0.0419449,11.0,26.08108,52.05405,0.940013,91.41639,3.996721,63.79756,6.32e-06,5.0,1.4,0
KCNA5,0.0,39.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,263.0,5.0,0.0,0.0,117.0,0.0,0.0,7.0,0.0,0.0,423.0,0.0,345,6.681498285286242,2.68894983812042,17.291927002027794,9.80896417491926,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.515707472,0.068409854,12.0,5153085.0,5155948.0,160467.1,896.0,3.310509e-06,0.4591,0.02192343,13.0,46.59459,77.13514,0.9956683,101.0426,10.16393,61.96596,0.000147106,29.0,2.2711864406779663,0
LRRC14,0.0,23.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,80.0,4.0,0.0,0.0,15.0,0.0,0.0,4.0,0.0,0.0,124.0,0.0,110,6.681498285286242,2.68894983812042,20.74371270049516,8.189824558880018,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,1.571372452,0.020451297,8.0,145743391.0,145750557.0,1755818.0,291.0,3.568642e-06,0.61963,0.007104334,42.0,53.16216,85.59459,0.6786406,143.8492,16.95738,62.99699,0.0,8.0,5.25,0
PROM2,0.0,0.0,0.0,8.0,3.0,0.0,1.0,0.0,2.0,136.0,9.0,0.0,0.0,97.0,8.0,0.0,4.0,0.0,0.0,260.0,0.0,215,6.681498285286242,2.68894983812042,17.86243819359209,9.126704472843189,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.788834967,0.015203818,2.0,95940201.0,95957053.0,238302.1,558.0,4.696836e-06,0.4580399999999999,0.008358612,7.0,47.21622,89.21621999999999,0.8824801999999999,89.50164000000001,6.954097999999999,61.92757,0.0001520652464862,24.913741820345034,1.5612244897959184,0
PLSCR5,0.0,7.0,0.0,15.0,1.0,1.0,0.0,0.0,1.0,59.0,5.0,0.0,0.0,21.0,1.0,1.0,2.0,2.0,0.0,108.0,0.0,96,6.681498285286242,2.68894983812042,16.923182382151605,9.586839787961829,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,3.0,146303626.0,146324003.0,124274.5,768.0,6.666161e-06,0.35603,-0.01965125,5.0,49.13514,87.67568,0.904025,76.63606999999999,8.009836,38.17445,0.0001520652464862,24.913741820345034,3.0,0
CADM3,2.0,34.0,0.0,1.0,2.0,1.0,1.0,0.0,36.0,143.0,14.0,1.0,0.0,98.0,2.0,0.0,8.0,1.0,0.0,326.0,0.0,261,5.369839233881012,10.638352668470926,16.603430174728356,9.618385502258606,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,1.0,159141377.0,159172932.0,99569.46,785.0,5.706317000000001e-06,0.40709,0.0143302,24.0,53.27027,94.67568,0.8480369000000001,93.17049,7.160656,52.98597,0.0001520652464862,24.913741820345034,1.616161616161616,0
MGAT4C,0.0,3.0,0.0,4.0,17.0,3.0,1.0,0.0,1.0,191.0,17.0,0.0,0.0,45.0,0.0,0.0,18.0,3.0,0.0,261.0,0.0,234,6.681498285286242,2.68894983812042,13.937030762292428,9.78463484555752,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.7995048140000001,0.036178169,12.0,86373039.0,87232681.0,15683.27,881.0,6.257433999999999e-06,0.346622,-0.04136478,3.0,46.97297,95.83784,0.7418661,109.9475,10.03934,34.90345,0.0001520652464862,24.913741820345034,4.586956521739131,0
CAMK1G,0.0,3.0,0.0,2.0,6.0,4.0,0.0,0.0,3.0,76.0,3.0,0.0,0.0,31.0,2.0,0.0,6.0,4.0,0.0,120.0,0.0,106,3.5836208690203466,3.640319668932969,17.64216595066317,8.665335917185175,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.258693502,0.032574947,1.0,209757045.0,209787283.0,204559.2,405.0,3.607767e-06,0.43135,-0.00304879,3.0,54.56757,97.18919,0.8652955,149.1475,21.03934,51.10189,6.87e-07,4.0,2.65625,0
TTF2,0.0,6.0,0.0,4.0,7.0,4.0,1.0,0.0,2.0,140.0,23.0,0.0,0.0,61.0,8.0,0.0,11.0,4.0,0.0,241.0,0.0,207,6.681498285286242,2.68894983812042,18.3400534936927,9.147204924942226,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.072726164,0.000428988,1.0,117602949.0,117645489.0,331821.8,566.0,2.054643e-06,0.41713,0.01221269,9.0,49.16216,97.59459,0.8937233,125.9607,15.51803,44.32201,2.9e-05,28.0,2.8225806451612905,0
PARVG,0.0,13.0,0.0,3.0,4.0,0.0,0.0,0.0,7.0,64.0,7.0,0.0,0.0,41.0,4.0,0.0,4.0,0.0,0.0,139.0,0.0,122,6.681498285286242,2.68894983812042,17.618749686310533,8.357552004618084,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.465795393,0.039719655,22.0,44568836.0,44603034.0,201265.8,327.0,2.888198e-06,0.5031899999999999,0.02958394,9.0,48.35135,92.43243,0.8179491999999999,91.63607,6.8754100000000005,53.64389,9.09e-05,15.0,1.7857142857142858,0
MSI1,0.0,29.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,47.0,2.0,0.0,0.0,26.0,1.0,0.0,8.0,1.0,0.0,101.0,0.0,94,6.681498285286242,2.68894983812042,20.60761567441882,7.515699838284043,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.229212818,0.041207648,12.0,120779133.0,120806958.0,1597755.0,182.0,2.526674e-06,0.500185,0.050151,12.0,41.27027,80.89189,0.8280495000000001,109.6066,19.83607,56.79306,2.08e-06,3.0,1.851851851851852,0
ADSS,0.0,24.0,0.0,3.0,4.0,3.0,0.0,0.0,1.0,59.0,9.0,0.0,0.0,25.0,2.0,0.0,7.0,3.0,0.0,120.0,0.0,117,10.347170288130664,0.4825297933369829,19.43764073893373,9.06339508128851,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,1.0,244571797.0,244615413.0,710088.2,534.0,3.596823e-06,0.4177899999999999,0.002229515,5.0,50.35135,93.10811,0.8413596,105.6557,10.33443,34.74746,4.51e-05,40.0,2.8076923076923075,0
PLA2G16,0.0,10.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,1.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,58.0,0.0,52,6.681498285286242,2.68894983812042,19.70420440761924,8.247927513443585,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,11.0,63341944.0,63381941.0,854193.1,303.0,2.726171e-06,0.4488,0.05561771,33.0,47.7027,90.67568,0.8361629,105.8328,8.747541,56.58458,5.62e-07,3.0,1.5625,0
C20orf24,0.0,12.0,0.0,3.0,1.0,0.0,0.0,0.0,8.0,11.0,1.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,41.0,0.0,38,10.741043008969582,0.7428556964642091,19.959404872643383,7.467605550082997,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.5624551870000001,0.046916609,20.0,35234167.0,35240958.0,1019481.0,176.0,2.576259e-06,0.50564,0.06154166,12.0,56.2973,90.72973,0.9022392,296.059,60.34426,46.8187,1.17e-05,25.0,1.5,0
CCDC112,1.0,8.0,0.0,2.0,7.0,3.0,2.0,0.0,0.0,69.0,8.0,0.0,0.0,19.0,4.0,0.0,9.0,3.0,0.0,111.0,0.0,100,7.371878032648515,0.9687431350977824,18.06226964366768,8.948367231584678,0.0014500860297898,0.0299711588873905,0.057367087,0.0186526400956217,-0.096697303670753,0.0309440894036777,0.4439186536272007,0.0288399977075919,5.0,114602885.0,114632458.0,273705.4,493.0,3.424281e-06,0.36508,0.02000053,4.0,37.72973,84.02703000000001,0.9185436,100.5475,9.685246,34.412859999999995,4.57e-06,8.0,4.2,0
